Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad,Demanda_Futura_LT,Target_Riesgo_Quiebre,Ventas_Lag_1d,Stock_Lag_1d,Ventas_Media_3d,Ventas_Media_7d,Ventas_Max_7d,Demanda_Estimada_LT,Dias_Cobertura,Gap_Estimado_LT,Ratio_Cobertura_LT,Dia_Semana,Semana_Anio,Dia_Mes,Promocion_Activa_Num,Riesgo_Probabilidad,Alerta_Riesgo
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Norte,100,195,3,0,23.37,Despejado,8000,11.58,312.0,1,101.0,1129.0,104.66666666666669,104.71428571428572,117.0,314.1428571428571,1.8622100954979537,-119.14285714285712,0.6207366984993179,0,16,15,0,0.9978808,1
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Norte,113,1499,3,0,23.07,Despejado,8000,8.93,300.0,0,100.0,195.0,100.33333333333331,102.28571428571428,113.0,306.8571428571429,14.655027932960891,1192.142857142857,4.885009310986964,1,16,16,0,0.00013049763,0
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Norte,95,936,3,0,23.17,Lluvia,8000,9.72,308.0,0,113.0,1499.0,104.66666666666669,104.57142857142856,113.0,313.7142857142857,8.950819672131148,622.2857142857142,2.983606557377049,2,16,17,0,0.00028811488,0
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Norte,104,1663,3,0,23.45,Lluvia,8000,8.88,299.0,0,95.0,936.0,102.66666666666669,102.28571428571428,113.0,306.8571428571429,16.258379888268156,1356.142857142857,5.419459962756052,3,16,18,0,0.000111459594,0
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Norte,101,296,3,0,23.03,Despejado,8000,10.76,287.0,0,104.0,1663.0,104.0,103.71428571428572,113.0,311.1428571428571,2.8539944903581267,-15.14285714285711,0.9513314967860425,4,16,19,0,0.9873777,0
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Norte,103,1134,3,0,23.27,Tormenta,8000,10.61,281.0,0,101.0,296.0,100.0,102.0,113.0,306.0,11.117647058823527,828.0,3.7058823529411766,5,16,20,0,0.00014159027,0
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Norte,95,833,3,0,23.6,Despejado,8000,10.74,273.0,0,103.0,1134.0,102.66666666666669,102.42857142857144,113.0,307.2857142857143,8.13249651324965,525.7142857142858,2.7108321710832173,6,16,21,0,0.00032440215,0
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Norte,89,1651,3,1,23.42,Lluvia,8000,9.44,281.0,0,95.0,833.0,99.66666666666669,101.57142857142856,113.0,304.7142857142857,16.254571026722925,1346.2857142857142,5.418190342240975,0,17,22,1,0.000106486725,0
2024-04-23,HZ-Mole-Poblano-250g,CEDI_Norte,97,658,3,0,23.91,Despejado,8000,9.87,279.0,0,89.0,1651.0,95.66666666666669,100.0,113.0,300.0,6.58,358.0,2.1933333333333334,1,17,23,0,0.00019489601,0
2024-04-24,HZ-Mole-Poblano-250g,CEDI_Norte,87,1098,3,0,23.63,Lluvia,8000,11.18,278.0,0,97.0,658.0,93.66666666666669,97.71428571428572,104.0,293.1428571428571,11.23684210526316,804.8571428571429,3.74561403508772,2,17,24,0,0.00042520568,0
2024-04-25,HZ-Mole-Poblano-250g,CEDI_Norte,97,1803,3,0,24.07,Despejado,8000,9.32,296.0,0,87.0,1098.0,91.0,96.57142857142856,104.0,289.7142857142857,18.670118343195263,1513.2857142857142,6.2233727810650885,3,17,25,0,0.00036051733,0
2024-04-26,HZ-Mole-Poblano-250g,CEDI_Norte,95,267,3,0,22.85,Despejado,8000,10.72,304.0,1,97.0,1803.0,93.66666666666669,95.57142857142856,103.0,286.7142857142857,2.7937219730941703,-19.71428571428572,0.9312406576980568,4,17,26,0,0.99897635,1
2024-03-01,HZ-Mole-Poblano-250g,CEDI_Occidente,82,90,5,1,23.42,Despejado,8000,11.66,501.0,1,82.0,90.0,82.0,82.0,82.0,410.0,1.0975609756097562,-320.0,0.2195121951219512,4,9,1,1,0.99934965,1
2024-03-02,HZ-Mole-Poblano-250g,CEDI_Occidente,101,519,5,0,23.94,Despejado,8000,10.26,500.0,0,82.0,90.0,82.0,82.0,82.0,410.0,6.329268292682927,109.0,1.2658536585365854,5,9,2,0,0.0052425256,0
2024-03-03,HZ-Mole-Poblano-250g,CEDI_Occidente,105,1019,5,0,23.21,Despejado,8000,11.35,501.0,0,101.0,519.0,91.5,91.5,101.0,457.5,11.136612021857925,561.5,2.2273224043715847,6,9,3,0,0.004688375,0
2024-03-04,HZ-Mole-Poblano-250g,CEDI_Occidente,108,876,5,0,23.44,Despejado,8000,11.74,479.0,0,105.0,1019.0,96.0,96.0,105.0,480.0,9.125,396.0,1.825,0,10,4,0,0.0047642603,0
2024-03-05,HZ-Mole-Poblano-250g,CEDI_Occidente,102,926,5,0,23.19,Despejado,8000,9.24,499.0,0,108.0,876.0,104.66666666666669,99.0,108.0,495.0,9.353535353535351,431.0,1.8707070707070708,1,10,5,0,0.0015952148,0
2024-03-06,HZ-Mole-Poblano-250g,CEDI_Occidente,85,828,5,0,24.77,Despejado,8000,11.02,503.0,0,102.0,926.0,105.0,99.6,108.0,498.0,8.313253012048193,330.0,1.6626506024096386,2,10,6,0,0.0069728694,0
2024-03-07,HZ-Mole-Poblano-250g,CEDI_Occidente,100,1069,5,1,23.39,Tormenta,8000,11.71,484.0,0,85.0,828.0,98.33333333333331,97.16666666666669,108.0,485.83333333333337,11.001715265866208,583.1666666666666,2.200343053173241,3,10,7,1,0.0030812437,0
2024-03-08,HZ-Mole-Poblano-250g,CEDI_Occidente,106,209,5,0,24.19,Despejado,8000,11.18,479.0,1,100.0,1069.0,95.66666666666669,97.57142857142856,108.0,487.8571428571428,2.1420204978038067,-278.85714285714283,0.4284040995607613,4,10,8,0,0.9997825,1
2024-03-09,HZ-Mole-Poblano-250g,CEDI_Occidente,86,1309,5,0,22.76,Despejado,8000,10.82,500.0,0,106.0,209.0,97.0,101.0,108.0,505.0,12.96039603960396,804.0,2.592079207920792,5,10,9,0,0.0022605795,0
2024-03-10,HZ-Mole-Poblano-250g,CEDI_Occidente,122,935,5,0,23.34,Lluvia,8000,12.58,469.0,0,86.0,1309.0,97.33333333333331,98.85714285714286,108.0,494.28571428571433,9.458092485549132,440.71428571428567,1.8916184971098264,6,10,10,0,0.00392094,0
2024-03-11,HZ-Mole-Poblano-250g,CEDI_Occidente,89,731,5,1,22.88,Lluvia,8000,9.81,467.0,0,122.0,935.0,104.66666666666669,101.28571428571428,122.0,506.4285714285714,7.217207334273624,224.57142857142856,1.4434414668547249,0,11,11,1,0.0014050831,0
2024-03-12,HZ-Mole-Poblano-250g,CEDI_Occidente,81,586,5,0,23.62,Tormenta,8000,9.53,487.0,0,89.0,731.0,99.0,98.57142857142856,122.0,492.8571428571428,5.9449275362318845,93.14285714285715,1.1889855072463769,1,11,12,0,0.0009040241,0
2024-03-13,HZ-Mole-Poblano-250g,CEDI_Occidente,101,1699,5,1,23.26,Despejado,8000,10.17,486.0,0,81.0,586.0,97.33333333333331,95.57142857142856,122.0,477.8571428571428,17.777279521674142,1221.142857142857,3.555455904334828,2,11,13,1,0.0006559651,0
2024-03-14,HZ-Mole-Poblano-250g,CEDI_Occidente,107,1255,5,0,23.36,Tormenta,8000,9.5,476.0,0,101.0,1699.0,90.33333333333331,97.85714285714286,122.0,489.28571428571433,12.824817518248176,765.7142857142857,2.564963503649635,3,11,14,0,0.0003811789,0
2024-03-15,HZ-Mole-Poblano-250g,CEDI_Occidente,91,276,5,0,23.64,Despejado,8000,10.8,489.0,1,107.0,1255.0,96.33333333333331,98.85714285714286,122.0,494.28571428571433,2.791907514450867,-218.28571428571436,0.5583815028901734,4,11,15,0,0.9992675,1
2024-03-16,HZ-Mole-Poblano-250g,CEDI_Occidente,87,1522,5,0,24.65,Despejado,8000,9.99,511.0,0,91.0,276.0,99.66666666666669,96.71428571428572,122.0,483.57142857142856,15.737075332348596,1038.4285714285716,3.14741506646972,5,11,16,0,0.0010357468,0
2024-03-17,HZ-Mole-Poblano-250g,CEDI_Occidente,101,108,5,1,22.73,Despejado,8000,9.01,496.0,1,87.0,1522.0,95.0,96.85714285714286,122.0,484.28571428571433,1.1150442477876106,-376.28571428571433,0.2230088495575221,6,11,17,1,0.9988091,1
2024-03-18,HZ-Mole-Poblano-250g,CEDI_Occidente,100,1083,5,0,24.53,Despejado,8000,11.32,501.0,0,101.0,108.0,93.0,93.85714285714286,107.0,469.28571428571433,11.538812785388128,613.7142857142857,2.307762557077625,0,12,18,0,0.002138725,0
2024-03-19,HZ-Mole-Poblano-250g,CEDI_Occidente,97,244,5,0,23.58,Despejado,8000,11.14,510.0,1,100.0,1083.0,96.0,95.42857142857144,107.0,477.1428571428572,2.55688622754491,-233.1428571428572,0.511377245508982,1,12,19,0,0.99979216,1
2024-03-20,HZ-Mole-Poblano-250g,CEDI_Occidente,104,1963,5,1,22.2,Lluvia,8000,10.7,507.0,0,97.0,244.0,99.33333333333331,97.71428571428572,107.0,488.57142857142856,20.08918128654971,1474.4285714285716,4.017836257309941,2,12,20,1,0.0036159414,0
2024-03-21,HZ-Mole-Poblano-250g,CEDI_Occidente,109,453,5,0,23.25,Tormenta,8000,8.83,500.0,1,104.0,1963.0,100.33333333333331,98.14285714285714,107.0,490.71428571428567,4.615720524017467,-37.71428571428567,0.9231441048034936,3,12,21,0,0.99951255,1
2024-03-22,HZ-Mole-Poblano-250g,CEDI_Occidente,86,763,5,1,23.93,Lluvia,8000,11.46,513.0,0,109.0,453.0,103.33333333333331,98.42857142857144,109.0,492.1428571428572,7.751814223512336,270.85714285714283,1.550362844702467,4,12,22,1,0.0031679496,0
2024-03-23,HZ-Mole-Poblano-250g,CEDI_Occidente,105,397,5,0,23.55,Despejado,8000,9.92,506.0,1,86.0,763.0,99.66666666666669,97.71428571428572,109.0,488.57142857142856,4.062865497076023,-91.57142857142856,0.8125730994152047,5,12,23,0,0.9995185,1
2024-03-24,HZ-Mole-Poblano-250g,CEDI_Occidente,106,507,5,0,23.88,Despejado,8000,11.1,520.0,1,105.0,397.0,100.0,100.28571428571428,109.0,501.4285714285714,5.055555555555555,5.571428571428555,1.011111111111111,6,12,24,0,0.97181875,0
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Occidente,101,432,5,0,23.77,Lluvia,8000,11.73,518.0,1,106.0,507.0,99.0,101.0,109.0,505.0,4.2772277227722775,-73.0,0.8554455445544554,0,13,25,0,0.999435,1
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Occidente,102,1625,5,0,23.73,Despejado,8000,11.01,532.0,0,101.0,432.0,104.0,101.14285714285714,109.0,505.71428571428567,16.066384180790962,1119.2857142857142,3.2132768361581925,1,13,26,0,0.00085047324,0
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Occidente,99,1466,5,0,24.14,Despejado,8000,11.59,544.0,0,102.0,1625.0,103.0,101.85714285714286,109.0,509.28571428571433,14.392706872370264,956.7142857142856,2.878541374474053,2,13,27,0,0.0011988156,0
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1866,5,0,23.84,Despejado,8000,10.44,558.0,0,99.0,1466.0,100.66666666666669,101.14285714285714,109.0,505.71428571428567,18.44915254237288,1360.2857142857142,3.689830508474577,3,13,28,0,0.00079133693,0
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Occidente,120,1894,5,0,22.99,Despejado,8000,11.73,534.0,0,98.0,1866.0,99.66666666666669,99.57142857142856,106.0,497.8571428571428,19.02152080344333,1396.142857142857,3.804304160688666,4,13,29,0,0.0027420565,0
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Occidente,99,500,5,0,24.35,Lluvia,8000,12.4,533.0,1,120.0,1894.0,105.66666666666669,104.42857142857144,120.0,522.1428571428571,4.7879616963064295,-22.14285714285711,0.957592339261286,5,13,30,0,0.9989248,1
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Occidente,116,1988,5,0,23.76,Despejado,8000,9.93,537.0,0,99.0,500.0,105.66666666666669,103.57142857142856,120.0,517.8571428571429,19.19448275862069,1470.142857142857,3.8388965517241376,6,13,31,0,0.00026796447,0
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Occidente,111,1326,5,1,23.28,Despejado,8000,9.71,531.0,0,116.0,1988.0,111.66666666666669,105.0,120.0,525.0,12.628571428571428,801.0,2.525714285714286,0,14,1,1,0.00033789504,0
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Occidente,112,897,5,0,23.5,Despejado,8000,11.76,522.0,0,111.0,1326.0,108.66666666666669,106.42857142857144,120.0,532.1428571428571,8.428187919463086,364.8571428571429,1.6856375838926176,1,14,2,0,0.00084201427,0
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Occidente,96,1409,5,0,23.33,Despejado,8000,10.25,515.0,0,112.0,897.0,113.0,107.85714285714286,120.0,539.2857142857143,13.063576158940396,869.7142857142857,2.612715231788079,2,14,3,0,0.0005155516,0
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1876,5,1,24.15,Despejado,8000,9.21,506.0,0,96.0,1409.0,106.33333333333331,107.42857142857144,120.0,537.1428571428571,17.46276595744681,1338.857142857143,3.4925531914893617,3,14,4,1,0.0002954919,0
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Occidente,120,975,5,1,23.24,Lluvia,8000,10.74,499.0,0,98.0,1876.0,102.0,107.42857142857144,120.0,537.1428571428571,9.075797872340424,437.8571428571429,1.8151595744680853,4,14,5,1,0.0013321337,0
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Occidente,105,1581,5,0,24.0,Despejado,8000,10.21,499.0,0,120.0,975.0,104.66666666666669,107.42857142857144,120.0,537.1428571428571,14.716755319148936,1043.857142857143,2.9433510638297875,5,14,6,0,0.00045843195,0
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Occidente,103,203,5,0,23.86,Lluvia,8000,10.62,494.0,1,105.0,1581.0,107.66666666666669,108.28571428571428,120.0,541.4285714285714,1.8746701846965697,-338.42857142857144,0.374934036939314,6,14,7,0,0.99903536,1
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Occidente,89,1555,5,0,23.93,Despejado,8000,8.54,497.0,0,103.0,203.0,109.33333333333331,106.42857142857144,120.0,532.1428571428571,14.610738255033556,1022.8571428571428,2.9221476510067115,0,15,8,0,0.00024936753,0
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Occidente,89,1683,5,0,23.37,Lluvia,8000,11.54,508.0,0,89.0,1555.0,99.0,103.28571428571428,120.0,516.4285714285714,16.29460580912863,1166.5714285714284,3.258921161825726,1,15,9,0,0.00073943415,0
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Occidente,113,970,5,0,24.13,Despejado,8000,11.19,496.0,0,89.0,1683.0,93.66666666666669,100.0,120.0,500.0,9.7,470.0,1.94,2,15,10,0,0.00084143836,0
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Occidente,105,984,5,0,23.94,Despejado,8000,11.45,484.0,0,113.0,970.0,97.0,102.42857142857144,120.0,512.1428571428571,9.606694560669457,471.8571428571429,1.9213389121338915,3,15,11,0,0.0006381898,0
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Occidente,98,610,5,0,23.58,Despejado,8000,13.34,498.0,0,105.0,984.0,102.33333333333331,103.42857142857144,120.0,517.1428571428571,5.897790055248619,92.85714285714288,1.179558011049724,4,15,12,0,0.00088439905,0
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Occidente,92,1407,5,0,23.75,Despejado,8000,10.54,503.0,0,98.0,610.0,105.33333333333331,100.28571428571428,113.0,501.4285714285714,14.02991452991453,905.5714285714286,2.805982905982906,5,15,13,0,0.000543536,0
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Occidente,100,162,5,0,23.39,Despejado,8000,11.94,494.0,1,92.0,1407.0,98.33333333333331,98.42857142857144,113.0,492.1428571428572,1.6458635703918725,-330.1428571428572,0.3291727140783744,6,15,14,0,0.9991786,1
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Occidente,101,288,5,0,23.01,Despejado,8000,10.05,493.0,1,100.0,162.0,96.66666666666669,98.0,113.0,490.0,2.938775510204082,-202.0,0.5877551020408164,0,16,15,0,0.99881065,1
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Occidente,93,1303,5,0,23.12,Lluvia,8000,11.38,498.0,0,101.0,288.0,97.66666666666669,99.71428571428572,113.0,498.57142857142856,13.067335243553009,804.4285714285714,2.6134670487106018,1,16,16,0,0.0007336798,0
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Occidente,112,1896,5,0,22.97,Despejado,8000,10.15,476.0,0,93.0,1303.0,98.0,100.28571428571428,113.0,501.4285714285714,18.905982905982903,1394.5714285714284,3.781196581196581,2,16,17,0,0.000781435,0
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Occidente,97,1653,5,0,23.85,Despejado,8000,11.22,484.0,0,112.0,1896.0,102.0,100.14285714285714,112.0,500.71428571428567,16.506419400855922,1152.2857142857142,3.301283880171184,3,16,18,0,0.0008852746,0
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Occidente,91,1292,5,0,24.25,Despejado,8000,12.62,515.0,0,97.0,1653.0,100.66666666666669,99.0,112.0,495.0,13.05050505050505,797.0,2.61010101010101,4,16,19,0,0.0010440616,0
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Occidente,100,766,5,1,23.57,Despejado,8000,9.37,537.0,0,91.0,1292.0,100.0,98.0,112.0,490.0,7.816326530612245,276.0,1.563265306122449,5,16,20,1,0.0012841821,0
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1846,5,0,23.07,Despejado,8000,11.78,539.0,0,100.0,766.0,96.0,99.14285714285714,112.0,495.71428571428567,18.619596541786745,1350.2857142857142,3.723919308357349,6,16,21,0,0.0012158528,0
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Occidente,90,505,5,0,23.51,Lluvia,8000,10.87,547.0,1,98.0,1846.0,96.33333333333331,98.85714285714286,112.0,494.28571428571433,5.108381502890174,10.714285714285666,1.0216763005780345,0,17,22,0,0.9478134,0
2024-04-23,HZ-Mole-Poblano-250g,CEDI_Occidente,105,762,5,0,24.38,Lluvia,8000,9.44,542.0,0,90.0,505.0,96.0,97.28571428571428,112.0,486.4285714285714,7.83259911894273,275.57142857142856,1.5665198237885465,1,17,23,0,0.0027350502,0
2024-04-24,HZ-Mole-Poblano-250g,CEDI_Occidente,122,1046,5,0,23.24,Despejado,8000,11.06,513.0,0,105.0,762.0,97.66666666666669,99.0,112.0,495.0,10.565656565656566,551.0,2.113131313131313,2,17,24,0,0.001788741,0
2024-03-01,HZ-Mole-Poblano-250g,CEDI_Sur,97,1136,5,0,24.02,Lluvia,8000,11.43,520.0,0,97.0,1136.0,97.0,97.0,97.0,485.0,11.711340206185566,651.0,2.342268041237113,4,9,1,0,0.0009992636,0
2024-03-02,HZ-Mole-Poblano-250g,CEDI_Sur,92,1989,5,0,23.93,Despejado,8000,11.46,520.0,0,97.0,1136.0,97.0,97.0,97.0,485.0,20.50515463917526,1504.0,4.101030927835051,5,9,2,0,0.00069009676,0
2024-03-03,HZ-Mole-Poblano-250g,CEDI_Sur,90,1680,5,0,23.56,Despejado,8000,10.07,521.0,0,92.0,1989.0,94.5,94.5,97.0,472.5,17.77777777777778,1207.5,3.555555555555556,6,9,3,0,0.00035256648,0
2024-03-04,HZ-Mole-Poblano-250g,CEDI_Sur,119,926,5,0,24.2,Despejado,8000,10.05,511.0,0,90.0,1680.0,93.0,93.0,97.0,465.0,9.956989247311828,461.0,1.9913978494623656,0,10,4,0,0.0010419164,0
2024-03-05,HZ-Mole-Poblano-250g,CEDI_Sur,102,797,5,0,23.06,Despejado,8000,9.12,498.0,0,119.0,926.0,100.33333333333331,99.5,119.0,497.5,8.010050251256281,299.5,1.6020100502512562,1,10,5,0,0.00018838207,0
2024-03-06,HZ-Mole-Poblano-250g,CEDI_Sur,117,1179,5,0,23.19,Despejado,8000,10.32,504.0,0,102.0,797.0,103.66666666666669,100.0,119.0,500.0,11.79,679.0,2.358,2,10,6,0,0.00019508062,0
2024-03-07,HZ-Mole-Poblano-250g,CEDI_Sur,92,870,5,0,23.42,Despejado,8000,11.31,527.0,0,117.0,1179.0,112.66666666666669,102.83333333333331,119.0,514.1666666666666,8.460291734197732,355.83333333333337,1.6920583468395465,3,10,7,0,0.00019047815,0
2024-03-08,HZ-Mole-Poblano-250g,CEDI_Sur,91,1093,5,1,23.31,Lluvia,8000,9.33,541.0,0,92.0,870.0,103.66666666666669,101.28571428571428,119.0,506.4285714285714,10.791255289139633,586.5714285714286,2.1582510578279264,4,10,8,1,0.00011920691,0
2024-03-09,HZ-Mole-Poblano-250g,CEDI_Sur,109,1609,5,1,24.12,Despejado,8000,10.99,531.0,0,91.0,1093.0,100.0,100.42857142857144,119.0,502.1428571428572,16.021337126600283,1106.857142857143,3.2042674253200567,5,10,9,1,0.0002335381,0
2024-03-10,HZ-Mole-Poblano-250g,CEDI_Sur,89,1851,5,0,23.42,Despejado,8000,9.35,547.0,0,109.0,1609.0,97.33333333333331,102.85714285714286,119.0,514.2857142857143,17.995833333333334,1336.7142857142858,3.599166666666666,6,10,10,0,6.264069e-05,0
2024-03-11,HZ-Mole-Poblano-250g,CEDI_Sur,123,1191,5,0,24.16,Despejado,8000,10.92,517.0,0,89.0,1851.0,96.33333333333331,102.71428571428572,119.0,513.5714285714286,11.595271210013909,677.4285714285714,2.3190542420027818,0,11,11,0,0.00023176573,0
2024-03-12,HZ-Mole-Poblano-250g,CEDI_Sur,115,1509,5,0,22.97,Despejado,8000,10.19,517.0,0,123.0,1191.0,107.0,103.28571428571428,123.0,516.4285714285714,14.609958506224066,992.5714285714286,2.921991701244813,1,11,12,0,0.0002672269,0
2024-03-13,HZ-Mole-Poblano-250g,CEDI_Sur,105,832,5,0,23.09,Despejado,8000,10.7,503.0,0,115.0,1509.0,109.0,105.14285714285714,123.0,525.7142857142857,7.91304347826087,306.28571428571433,1.582608695652174,2,11,13,0,0.00037992097,0
2024-03-14,HZ-Mole-Poblano-250g,CEDI_Sur,99,753,5,0,23.49,Despejado,8000,12.27,506.0,0,105.0,832.0,114.33333333333331,103.42857142857144,123.0,517.1428571428571,7.280386740331491,235.8571428571429,1.4560773480662983,3,11,14,0,0.0001828674,0
2024-03-15,HZ-Mole-Poblano-250g,CEDI_Sur,105,1333,5,1,23.69,Despejado,8000,9.73,501.0,0,99.0,753.0,106.33333333333331,104.42857142857144,123.0,522.1428571428571,12.76470588235294,810.8571428571429,2.5529411764705885,4,11,15,1,9.87356e-05,0
2024-03-16,HZ-Mole-Poblano-250g,CEDI_Sur,93,263,5,0,23.28,Despejado,8000,8.29,513.0,1,105.0,1333.0,103.0,106.42857142857144,123.0,532.1428571428571,2.471140939597315,-269.1428571428571,0.4942281879194631,5,11,16,0,0.9968443,0
2024-03-17,HZ-Mole-Poblano-250g,CEDI_Sur,115,219,5,0,22.19,Tormenta,8000,9.28,516.0,1,93.0,263.0,99.0,104.14285714285714,123.0,520.7142857142857,2.102880658436214,-301.71428571428567,0.4205761316872428,6,11,17,0,0.9975471,1
2024-03-18,HZ-Mole-Poblano-250g,CEDI_Sur,91,1476,5,0,23.07,Lluvia,8000,10.84,528.0,0,115.0,219.0,104.33333333333331,107.85714285714286,123.0,539.2857142857143,13.68476821192053,936.7142857142856,2.7369536423841057,0,12,18,0,0.00026166192,0
2024-03-19,HZ-Mole-Poblano-250g,CEDI_Sur,102,422,5,0,23.84,Despejado,8000,11.18,522.0,1,91.0,1476.0,99.66666666666669,103.28571428571428,115.0,516.4285714285714,4.085753803596127,-94.42857142857144,0.8171507607192254,1,12,19,0,0.9990736,1
2024-03-20,HZ-Mole-Poblano-250g,CEDI_Sur,100,270,5,0,23.87,Despejado,8000,8.87,524.0,1,102.0,422.0,102.66666666666669,101.42857142857144,115.0,507.1428571428572,2.6619718309859155,-237.1428571428572,0.532394366197183,2,12,20,0,0.99855465,1
2024-03-21,HZ-Mole-Poblano-250g,CEDI_Sur,105,608,5,0,23.22,Lluvia,8000,10.84,515.0,0,100.0,270.0,97.66666666666669,100.71428571428572,115.0,503.57142857142856,6.036879432624114,104.42857142857144,1.2073758865248228,3,12,21,0,0.00038477927,0
2024-03-22,HZ-Mole-Poblano-250g,CEDI_Sur,118,872,5,0,23.49,Tormenta,8000,10.35,492.0,0,105.0,608.0,102.33333333333331,101.57142857142856,115.0,507.8571428571428,8.585091420534459,364.1428571428572,1.7170182841068915,4,12,22,0,0.00031577994,0
2024-03-23,HZ-Mole-Poblano-250g,CEDI_Sur,103,693,5,0,23.95,Lluvia,8000,11.77,476.0,0,118.0,872.0,107.66666666666669,103.42857142857144,118.0,517.1428571428571,6.700276243093922,175.8571428571429,1.3400552486187849,5,12,23,0,0.0003475477,0
2024-03-24,HZ-Mole-Poblano-250g,CEDI_Sur,96,937,5,1,23.5,Despejado,8000,9.22,476.0,0,103.0,693.0,108.66666666666669,104.85714285714286,118.0,524.2857142857143,8.935967302452315,412.71428571428567,1.7871934604904631,6,12,24,1,9.067391e-05,0
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Sur,102,1279,5,0,24.12,Despejado,8000,9.62,464.0,0,96.0,937.0,105.66666666666669,102.14285714285714,118.0,510.71428571428567,12.521678321678325,768.2857142857143,2.5043356643356645,0,13,25,0,9.802591e-05,0
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Sur,96,1437,5,0,23.77,Lluvia,8000,10.7,454.0,0,102.0,1279.0,100.33333333333331,103.71428571428572,118.0,518.5714285714286,13.855371900826446,918.4285714285714,2.771074380165289,1,13,26,0,0.00015416156,0
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Sur,95,503,5,0,23.34,Despejado,8000,9.53,453.0,0,96.0,1437.0,98.0,102.85714285714286,118.0,514.2857142857143,4.8902777777777775,-11.285714285714334,0.9780555555555556,2,13,27,0,0.13194372,0
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Sur,87,844,5,0,24.31,Despejado,8000,11.42,474.0,0,95.0,503.0,97.66666666666669,102.14285714285714,118.0,510.71428571428567,8.262937062937063,333.28571428571433,1.6525874125874127,3,13,28,0,0.00012790362,0
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Sur,96,1390,5,1,24.01,Despejado,8000,11.25,485.0,0,87.0,844.0,92.66666666666669,99.57142857142856,118.0,497.8571428571428,13.959827833572454,892.1428571428571,2.7919655667144907,4,13,29,1,0.00014282162,0
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Sur,90,1591,5,0,23.33,Despejado,8000,11.08,493.0,0,96.0,1390.0,92.66666666666669,96.42857142857144,103.0,482.1428571428572,16.499259259259258,1108.857142857143,3.299851851851852,5,13,30,0,0.0004798067,0
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Sur,86,1985,5,0,23.35,Lluvia,8000,11.81,507.0,0,90.0,1591.0,91.0,94.57142857142856,102.0,472.8571428571428,20.98942598187311,1512.142857142857,4.197885196374623,6,13,31,0,0.0007256748,0
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Sur,94,1505,5,0,23.77,Despejado,8000,11.34,515.0,0,86.0,1985.0,90.66666666666669,93.14285714285714,102.0,465.71428571428567,16.1579754601227,1039.2857142857142,3.2315950920245404,0,14,1,0,0.0006750395,0
